Date,housing market,Value,Good time to buy,Uncertain - depends,Bad time to buy,Relative,Value_3mon,Value_10yr,spread,USREC
1989-10,130.3088409000956,5.3,73.0,10.0,17.0,156.0,7.63952380952381,8.007619047619048,0.36809523809523814,0.0
1989-11,130.05442036675151,5.4,67.0,12.0,21.0,146.0,7.687619047619047,7.8742857142857146,0.18666666666666668,0.0
1989-12,129.80742405662036,5.4,65.0,10.0,25.0,140.0,7.626,7.836,0.21000000000000002,0.0
1990-01,128.5298855254818,5.4,77.0,10.0,13.0,164.0,7.642857142857143,8.206666666666667,0.5638095238095236,0.0
1990-02,128.02770150415517,5.3,74.0,9.0,17.0,157.0,7.741052631578948,8.473157894736843,0.7321052631578946,0.0
1990-03,127.66886013970002,5.2,76.0,8.0,16.0,160.0,7.8981818181818175,8.588636363636363,0.6904545454545453,0.0
1990-04,127.88410832280154,5.4,78.0,6.0,16.0,162.0,7.773000000000001,8.7855,1.0125,0.0
1990-05,128.01279109275217,5.4,75.0,11.0,14.0,161.0,7.743181818181818,8.758181818181818,1.015,0.0
1990-06,127.6655810727218,5.2,75.0,8.0,17.0,158.0,7.725238095238095,8.48,0.754761904761905,0.0
1990-07,127.26467423522618,5.5,73.0,12.0,15.0,158.0,7.62,8.471428571428572,0.8514285714285714,0.0
1990-08,125.97250540944606,5.7,69.0,9.0,22.0,147.0,7.44695652173913,8.752608695652174,1.3056521739130436,1.0
1990-09,124.52354561542718,5.9,66.0,7.0,27.0,139.0,7.35578947368421,8.893157894736841,1.5373684210526317,1.0
1990-10,123.27085433071419,5.9,58.0,10.0,32.0,126.0,7.165909090909091,8.719545454545456,1.5536363636363637,1.0
1990-11,122.14528714774941,6.2,61.0,5.0,34.0,127.0,7.062,8.392,1.3299999999999998,1.0
1990-12,121.491214399436,6.3,55.0,9.0,36.0,119.0,6.7395,8.075,1.3355000000000001,1.0
1991-01,120.07284054658662,6.4,53.0,9.0,38.0,115.0,6.222857142857143,8.091904761904763,1.869047619047619,1.0
1991-02,119.44388740157743,6.6,54.0,12.0,34.0,120.0,5.944210526315789,7.854736842105264,1.9105263157894736,1.0
1991-03,119.09258517031553,6.8,63.0,11.0,26.0,137.0,5.904999999999999,8.11,2.205,1.0
1991-04,119.19970528702613,6.7,67.0,7.0,26.0,141.0,5.648181818181818,8.039090909090909,2.390909090909091,0.0
1991-05,119.5613268811445,6.9,61.0,6.0,33.0,128.0,5.460909090909091,8.067727272727273,2.6068181818181815,0.0
1991-06,119.97116786426011,6.9,62.0,9.0,29.0,133.0,5.5729999999999995,8.284,2.711,0.0
1991-07,120.20660602517835,6.8,68.0,9.0,23.0,145.0,5.575,8.272727272727273,2.6977272727272723,0.0
1991-08,119.97679085058864,6.9,63.0,8.0,29.0,134.0,5.333181818181818,7.9,2.566818181818182,0.0
1991-09,119.42403875520968,6.9,65.0,7.0,28.0,137.0,5.215,7.65,2.435,0.0
1991-10,118.80014509942784,7.0,63.0,7.0,30.0,133.0,4.994090909090909,7.527272727272727,2.533181818181818,0.0
1991-11,118.05778565478967,7.0,55.0,9.0,36.0,119.0,4.558947368421053,7.417368421052632,2.858421052631579,0.0
1991-12,117.68356704724465,7.3,53.0,8.0,39.0,114.0,4.0738095238095235,7.088571428571429,3.0147619047619045,0.0
1992-01,117.29156962312084,7.3,55.0,7.0,38.0,117.0,3.804761904761905,7.032380952380953,3.2276190476190476,0.0
1992-02,116.80051194413397,7.4,53.0,8.0,39.0,114.0,3.84421052631579,7.337894736842105,3.4936842105263155,0.0
1992-03,116.45780799288212,7.4,59.0,8.0,33.0,126.0,4.03590909090909,7.542272727272728,3.5063636363636363,0.0
1992-04,116.69884914889435,7.4,61.0,8.0,31.0,130.0,3.7490476190476194,7.480476190476191,3.7314285714285713,0.0
1992-05,117.01884647225334,7.6,66.0,7.0,27.0,139.0,3.633,7.392,3.7590000000000003,0.0
1992-06,116.91286257178612,7.8,70.0,7.0,23.0,147.0,3.6563636363636363,7.261818181818182,3.605454545454545,0.0
1992-07,116.82922692783887,7.7,66.0,6.0,28.0,138.0,3.208181818181818,6.844545454545455,3.6363636363636362,0.0
1992-08,116.52793358568621,7.6,62.0,8.0,30.0,132.0,3.1271428571428572,6.585714285714286,3.458571428571428,0.0
1992-09,116.04057081487397,7.6,59.0,8.0,33.0,126.0,2.9095238095238094,6.415238095238095,3.505714285714286,0.0
1992-10,115.58613164914635,7.3,57.0,9.0,34.0,123.0,2.863809523809524,6.589047619047619,3.7252380952380952,0.0
1992-11,115.39470409810016,7.4,66.0,8.0,26.0,140.0,3.128421052631579,6.873157894736842,3.7447368421052634,0.0
1992-12,115.30261517600228,7.4,67.0,8.0,25.0,142.0,3.216818181818182,6.77,3.553181818181818,0.0
1993-01,114.63457877520699,7.3,69.0,7.0,24.0,145.0,3.001578947368421,6.6000000000000005,3.598421052631579,0.0
1993-02,114.13236039982047,7.1,69.0,10.0,21.0,148.0,2.928421052631579,6.258947368421053,3.3305263157894736,0.0
1993-03,113.81840708932747,7.0,72.0,8.0,20.0,152.0,2.9517391304347824,5.975217391304348,3.023478260869565,0.0
1993-04,113.9153315014361,7.1,72.0,11.0,17.0,155.0,2.8699999999999997,5.9695238095238095,3.09952380952381,0.0
1993-05,114.3063642520844,7.1,71.0,10.0,19.0,152.0,2.9565,6.0355,3.0789999999999997,0.0
1993-06,114.86820343139148,7.0,69.0,9.0,22.0,147.0,3.070909090909091,5.962727272727273,2.8918181818181816,0.0
1993-07,115.41350843871552,6.9,70.0,7.0,23.0,147.0,3.036190476190476,5.805238095238095,2.769047619047619,0.0
1993-08,115.45672644756827,6.8,70.0,10.0,20.0,150.0,3.019090909090909,5.677727272727273,2.6586363636363637,0.0
1993-09,115.31681720740872,6.7,67.0,9.0,24.0,143.0,2.9476190476190474,5.36,2.412380952380952,0.0
1993-10,114.803753467911,6.8,70.0,11.0,19.0,151.0,3.0175,5.334,2.3165,0.0
1993-11,114.7235453177746,6.6,68.0,11.0,21.0,147.0,3.104,5.724,2.62,0.0
1993-12,114.63989334413807,6.5,72.0,9.0,19.0,153.0,3.0568181818181817,5.774090909090909,2.7172727272727273,0.0
1994-01,114.45064397905674,6.6,78.0,6.0,16.0,162.0,2.9755,5.750500000000001,2.775,0.0
1994-02,114.07077000913249,6.6,80.0,7.0,13.0,167.0,3.2536842105263157,5.9731578947368416,2.7194736842105263,0.0
1994-03,113.89407633891285,6.5,75.0,8.0,17.0,158.0,3.5030434782608695,6.482608695652174,2.9795652173913045,0.0
1994-04,114.25051908450541,6.4,77.0,10.0,13.0,164.0,3.678421052631579,6.972105263157895,3.2936842105263158,0.0
1994-05,114.90999842811168,6.1,78.0,9.0,13.0,165.0,4.144761904761905,7.183333333333333,3.0385714285714287,0.0
1994-06,115.23310443342822,6.1,75.0,10.0,15.0,160.0,4.136818181818182,7.101363636363636,2.9645454545454544,0.0
1994-07,115.44301676956422,6.1,74.0,10.0,16.0,158.0,4.3305,7.298,2.9675000000000002,0.0
1994-08,115.34290480636588,6.0,77.0,11.0,12.0,165.0,4.479130434782609,7.236086956521739,2.7569565217391307,0.0
1994-09,115.06702940990371,5.9,78.0,8.0,14.0,164.0,4.624761904761905,7.457142857142857,2.8323809523809524,0.0
1994-10,114.93853624005571,5.8,77.0,9.0,14.0,163.0,4.9465,7.744,2.7975000000000003,0.0
1994-11,114.59201616947902,5.6,73.0,9.0,18.0,155.0,5.289,7.955,2.666,0.0
1994-12,114.46194577655113,5.5,75.0,8.0,17.0,158.0,5.595714285714286,7.813809523809524,2.218095238095238,0.0
1995-01,113.93240627180336,5.6,82.0,6.0,12.0,170.0,5.7105,7.7795000000000005,2.069,0.0
1995-02,113.43118344988034,5.4,78.0,8.0,14.0,164.0,5.769473684210527,7.469473684210525,1.7000000000000002,0.0
1995-03,113.17811925820868,5.4,78.0,10.0,12.0,166.0,5.728695652173912,7.204782608695653,1.4760869565217392,0.0
1995-04,113.21690161339991,5.8,75.0,9.0,16.0,159.0,5.653684210526316,7.062631578947368,1.4089473684210525,0.0
1995-05,113.44642997865202,5.6,75.0,9.0,16.0,159.0,5.665,6.632727272727274,0.9677272727272727,0.0
1995-06,113.75222585112296,5.6,74.0,11.0,15.0,159.0,5.472272727272728,6.168181818181818,0.6959090909090908,0.0
1995-07,114.23348958542006,5.7,75.0,10.0,15.0,160.0,5.422,6.2780000000000005,0.8559999999999999,0.0
1995-08,114.27330682802256,5.7,78.0,11.0,11.0,167.0,5.397826086956522,6.488260869565217,1.0904347826086958,0.0
1995-09,114.16685601321356,5.6,76.0,8.0,16.0,160.0,5.279,6.1975,0.9184999999999999,0.0
1995-10,113.7801472924549,5.5,73.0,15.0,12.0,161.0,5.2785714285714285,6.044761904761905,0.7661904761904763,0.0
1995-11,113.72048981974969,5.6,72.0,10.0,18.0,154.0,5.356190476190476,5.93047619047619,0.5742857142857142,0.0
1995-12,113.63148144607081,5.6,72.0,9.0,19.0,153.0,5.1435,5.7115,0.568,0.0
1996-01,112.84855411867183,5.6,76.0,7.0,17.0,159.0,4.996666666666667,5.652380952380953,0.6557142857142859,0.0
1996-02,112.44561338616121,5.5,76.0,9.0,15.0,161.0,4.8265,5.8055,0.9790000000000001,0.0
1996-03,112.23341243660023,5.5,76.0,9.0,15.0,161.0,4.962380952380952,6.268571428571428,1.3061904761904761,0.0
1996-04,112.43230883045833,5.6,76.0,10.0,14.0,162.0,4.951818181818182,6.511363636363637,1.5595454545454546,0.0
1996-05,112.86867793138687,5.6,73.0,13.0,14.0,159.0,5.015454545454546,6.736818181818182,1.7213636363636367,0.0
1996-06,113.40702533259086,5.3,72.0,11.0,17.0,155.0,5.093999999999999,6.912000000000001,1.818,0.0
1996-07,113.69459145580102,5.5,77.0,10.0,13.0,164.0,5.150454545454545,6.865454545454545,1.7149999999999999,0.0
